card_id,card_slug,card_name,set_code,card_number,version_code,is_reprint,source_card_id,card_family,owner_faction,rarity,subtype_primary,subtype_secondary,trait_tags,keyword_tags,is_collectible,is_standard_legal,scenario_only,tutorial_only,is_unique,is_legendary,deck_copy_limit,requires_faction_lock,allowed_splash,legal_player_counts,cost_sinew,cost_sigil,cost_oath,upkeep_oath,cost_scaling_rule,cost_scaling_value,heat_cost,stone,veil,authority,vitality,guard,first_strike,initiative,can_attack,can_support,support_value_rule,wound_threshold,supports_wounded_state,supports_downed_state,supports_bound_state,supports_defeated_state,downed_marker_type,counts_for_field_control_when_downed,counts_for_field_control_when_defeated,occupies_slot_when_downed,occupies_slot_when_defeated,targetable_when_downed,targetable_when_defeated,capturable_when_downed,capturable_when_defeated,auto_restore_rounds_if_defeated,defeated_restore_destination_primary,defeated_restore_destination_fallback,play_timing,timing_class,legal_zones_to_play_from,enters_play_zone,leaves_play_default_destination,trigger_windows,resolution_priority_group,requires_target,target_rule_ref,can_be_played_during_opponent_turn,consumes_play_action,mark_reward_capture,mark_reward_plain_defeat,mark_reward_name_seizure,mark_reward_site_raid,mark_reward_arbitration_no_seizure,score_overlap_rule,is_name_object,is_edict_object,heat_on_install,heat_on_rewrite_rule,heat_on_support,heat_spend_allowed,heat_spend_use_tags,arbitration_bid_enabled,arbitration_success_options,arbitration_tie_rule,supports_injunctions,field_relevance,line_relevance,geasa_relevance,field_tag_affinity,site_control_relevant,objective_control_relevant,ready_combat_unit_for_control,blocks_slot_when_present,boss_trial_required,boss_trial_axes_required,boss_trial_repeat_counts,boss_capturable_before_trial_complete,boss_stance_start,boss_stance_progression,boss_has_aura,boss_has_retaliation,boss_mark_reward_capture,site_type,site_raid_enabled,raid_condition_ref,raid_reward_marks,site_generates_sigil_income,name_scope,name_persistent,name_install_heat,name_rewrite_heat_rule,name_arbitrable,edict_one_shot,edict_window_tags,edict_persists_after_resolution,host_sigil_unique_slot,host_sigil_control_relevant,host_sigil_generates_sigil_income,pet_support_specialist,pet_faceoff_eligible,relic_persistent,relic_row_slot_type,rules_text,rules_summary_short,lore_text,ui_badge_tags,search_tags,art_prompt_ref,render_template_ref,asset_package_ref,front_visual_family,back_visual_family,ultra_visual_override,export_enabled
692,desert-boar,Desert Boar,KK1,692,base,False,,Character,BorderstoneGuild,Common,grunt,Automata,"Grunts,grunt,Automata,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,2,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Desert Boar,Character,Common,Grunts,Automata,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
693,cuneiform-shade,Cuneiform Shade,KK1,693,base,False,,Character,UnderwellKeepers,Common,grunt,Anunnaki,"Grunts,grunt,Anunnaki,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,1,,,0,1,1,3,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Cuneiform Shade,Character,Common,Grunts,Anunnaki,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
694,crystal-wasp,Crystal Wasp,KK1,694,base,False,,Character,SkyloomTemple,Common,grunt,Dominion,"Grunts,grunt,Dominion,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,2,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Crystal Wasp,Character,Common,Grunts,Dominion,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
695,crystal-louse,Crystal Louse,KK1,695,base,False,,Character,Fateforge,Common,grunt,Anunnaki,"Grunts,grunt,Anunnaki,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,1,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Crystal Louse,Character,Common,Grunts,Anunnaki,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
696,crystal-gnat,Crystal Gnat,KK1,696,base,False,,Character,SkyloomTemple,Common,grunt,Covenant,"Grunts,grunt,Covenant,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,1,,,0,3,1,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Crystal Gnat,Character,Common,Grunts,Covenant,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
697,crocodile-warlord,Crocodile Warlord,KK1,697,base,False,,Character,Fateforge,Common,grunt,Hydran,"Grunts,grunt,Hydran,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,0,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Crocodile Warlord,Character,Common,Grunts,Hydran,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
698,crimson-youth,Crimson Youth,KK1,698,base,False,,Character,BorderstoneGuild,Common,grunt,Anunnaki,"Grunts,grunt,Anunnaki,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,2,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Crimson Youth,Character,Common,Grunts,Anunnaki,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
699,crater-rat,Crater Rat,KK1,699,base,False,,Character,Fateforge,Common,grunt,Crocavine,"Grunts,grunt,Crocavine,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,2,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Crater Rat,Character,Common,Grunts,Crocavine,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
700,crater-lurker,Crater Lurker,KK1,700,base,False,,Character,BorderstoneGuild,Common,grunt,Fungalid,"Grunts,grunt,Fungalid,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,1,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Crater Lurker,Character,Common,Grunts,Fungalid,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
701,corpse-beetle,Corpse Beetle,KK1,701,base,False,,Character,FloodbornPact,Common,grunt,Crocavine,"Grunts,grunt,Crocavine,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,3,2,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Corpse Beetle,Character,Common,Grunts,Crocavine,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
702,collapse-worker,Collapse Worker,KK1,702,base,False,,Character,SkyloomTemple,Common,grunt,Jackalite,"Grunts,grunt,Jackalite,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,0,3,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Collapse Worker,Character,Common,Grunts,Jackalite,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
703,cistern-horror,Cistern Horror,KK1,703,base,False,,Character,Fateforge,Common,grunt,Wyrmling,"Grunts,grunt,Wyrmling,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,0,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Cistern Horror,Character,Common,Grunts,Wyrmling,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
704,chittering-bat,Chittering Bat,KK1,704,base,False,,Character,Fateforge,Common,grunt,Anunnaki,"Grunts,grunt,Anunnaki,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,2,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Chittering Bat,Character,Common,Grunts,Anunnaki,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
705,chanter-priest,Chanter Priest,KK1,705,base,False,,Character,BorderstoneGuild,Common,grunt,Oxline,"Grunts,grunt,Oxline,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,2,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Chanter Priest,Character,Common,Grunts,Oxline,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
706,chant-twins,Chant Twins,KK1,706,base,False,,Character,FloodbornPact,Common,grunt,Lampreed,"Grunts,grunt,Lampreed,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,0,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Chant Twins,Character,Common,Grunts,Lampreed,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
707,chain-warden,Chain Warden,KK1,707,base,False,,Character,Fateforge,Common,grunt,Myriad,"Grunts,grunt,Myriad,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,0,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Chain Warden,Character,Common,Grunts,Myriad,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
708,chain-thrower,Chain Thrower,KK1,708,base,False,,Character,BorderstoneGuild,Common,grunt,Hawkind,"Grunts,grunt,Hawkind,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,1,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Chain Thrower,Character,Common,Grunts,Hawkind,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
709,chain-marshal,Chain Marshal,KK1,709,base,False,,Character,FloodbornPact,Common,grunt,Viperine,"Grunts,grunt,Viperine,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,1,,,0,1,3,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Chain Marshal,Character,Common,Grunts,Viperine,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
710,chain-keeper,Chain Keeper,KK1,710,base,False,,Character,SkyloomTemple,Common,grunt,Lupine,"Grunts,grunt,Lupine,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,0,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Chain Keeper,Character,Common,Grunts,Lupine,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
711,chain-drudge,Chain Drudge,KK1,711,base,False,,Character,UnderwellKeepers,Common,grunt,Shadeborn,"Grunts,grunt,Shadeborn,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,0,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Chain Drudge,Character,Common,Grunts,Shadeborn,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
712,chain-automaton,Chain Automaton,KK1,712,base,False,,Character,BorderstoneGuild,Common,grunt,Ramkin,"Grunts,grunt,Ramkin,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,2,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Chain Automaton,Character,Common,Grunts,Ramkin,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
713,caravan-breaker,Caravan Breaker,KK1,713,base,False,,Character,BorderstoneGuild,Common,grunt,Anunnaki,"Grunts,grunt,Anunnaki,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,1,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Caravan Breaker,Character,Common,Grunts,Anunnaki,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
714,canal-thief,Canal Thief,KK1,714,base,False,,Character,BorderstoneGuild,Common,grunt,Juggerid,"Grunts,grunt,Juggerid,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,3,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Canal Thief,Character,Common,Grunts,Juggerid,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
715,canal-lamprey,Canal Lamprey,KK1,715,base,False,,Character,Fateforge,Common,grunt,Ashling,"Grunts,grunt,Ashling,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,3,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Canal Lamprey,Character,Common,Grunts,Ashling,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
