card_id,name,card_family,unit_rank,section,rarity,duality,stone,wind,veil,oath,eye,weight,upkeep,initiative_label,initiative_value,guard,first_strike,rules_text,lore_text,id,created_date,updated_date,created_by_id,created_by,is_sample
187,Night Market Clause,edict,,Edicts,mid,Eye/Wind,0,1,1,1,2,2,0,No Initiative,0,0,0,"Play during End step. Draw 2, then discard 1 and raise Heat by 1.",Every forbidden market has better paperwork than the legal one.,69d2d7237a6810a05fe170d1,2026-04-05T21:41:55.769000,2026-04-05T21:41:55.769000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
182,Public Reckoning,edict,,Edicts,rare,Oath/Eye,0,0,1,3,2,3,0,No Initiative,0,0,0,"Each opponent with Heat 4 or more chooses: discard a card, exhaust a unit, or lose 2 Oath.",Read aloud where everyone can hear the shame.,69d2d7237a6810a05fe170d6,2026-04-05T21:41:55.769000,2026-04-05T21:41:55.769000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
186,River Evacuation,edict,,Edicts,mid,Wind/Oath,0,2,0,1,1,2,0,No Initiative,0,0,0,Displace up to two units from the same Field.,"Sirens first, arguments later.",69d2d7237a6810a05fe170d2,2026-04-05T21:41:55.769000,2026-04-05T21:41:55.769000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
180,Royal Pardon,edict,,Edicts,super,Oath/Eye,0,0,0,3,2,3,0,No Initiative,0,0,0,Remove all Cracks from one friendly Boss or Name; lower your Heat by 2.,The kind of forgiveness only power can afford.,69d2d7237a6810a05fe170d8,2026-04-05T21:41:55.769000,2026-04-05T21:41:55.769000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
181,Sun-Script Overload,edict,,Edicts,rare,Oath/Stone,1,0,1,2,1,3,0,No Initiative,0,0,0,Deal 1 Wound to all units inside a Warfield.,Too much decree turns daylight into artillery.,69d2d7237a6810a05fe170d7,2026-04-05T21:41:55.769000,2026-04-05T21:41:55.769000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
185,Writ of Seizure,edict,,Edicts,mid,Oath/Stone,1,0,0,2,1,2,0,No Initiative,0,0,0,Exhaust target Relic or Site until its controller's next Upkeep.,Stamped with the urgency of men who arrive armed.,69d2d7237a6810a05fe170d3,2026-04-05T21:41:55.769000,2026-04-05T21:41:55.769000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
4,"Anzu, Storm-Thief",host_sigil,,Host Sigils,super,Stone/Wind,3,3,2,2,3,4,2,No Initiative,0,0,0,"Invoke for 2 rounds. When you win a Wind Test, Steal Charge and raise opponent's Audit Heat +1.",Its shadow arrives before the weather admits defeat.,69d2d7247a6810a05fe17188,2026-04-05T21:41:56.212000,2026-04-05T21:41:56.212000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
3,Archive Seraph,host_sigil,,Host Sigils,super,Eye/Veil,2,2,3,3,4,4,2,No Initiative,0,0,0,"Invoke for 2 rounds. Once per round, copy one friendly Name, Site, or Relic text until end of turn.",A many-eyed executor of precedent older than mercy.,69d2d7247a6810a05fe17189,2026-04-05T21:41:56.212000,2026-04-05T21:41:56.212000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
15,Basalt Ferryman,host_sigil,,Host Sigils,high,Stone/Wind,2,2,1,2,2,3,1,No Initiative,0,0,0,"Invoke for 2 rounds. After a friendly Displace, you may move the same unit into another friendly Field.",Not every ferryman serves the living.,69d2d7247a6810a05fe1717d,2026-04-05T21:41:56.212000,2026-04-05T21:41:56.212000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
2,Bull of Heaven Fragment,host_sigil,,Host Sigils,super,Stone/Oath,4,1,0,2,2,4,2,No Initiative,0,0,0,"Invoke for 2 rounds. Friendly Stone Tests gain +1; after you win one, Displace the loser.",A ruin-sized memory of divine force.,69d2d7247a6810a05fe1718a,2026-04-05T21:41:56.212000,2026-04-05T21:41:56.212000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
10,Copper Storm Choir,host_sigil,,Host Sigils,rare,Wind/Stone,2,3,2,2,2,3,1,No Initiative,0,0,0,Invoke for 2 rounds. Friendly Edicts cost 1 less this round and next.,The song arrives as weather and leaves as statute.,69d2d7247a6810a05fe17182,2026-04-05T21:41:56.212000,2026-04-05T21:41:56.212000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
14,Fish-Apkallu Echo,host_sigil,,Host Sigils,high,Wind/Oath,1,2,1,2,2,3,1,No Initiative,0,0,0,"Invoke for 2 rounds. Once each turn, clear Silence from a friendly unit or Name.",It rises from water already remembering the solution.,69d2d7247a6810a05fe1717e,2026-04-05T21:41:56.212000,2026-04-05T21:41:56.212000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
1,"Lamassu, Gate-Guardian",host_sigil,,Host Sigils,super,Stone/Eye,3,2,1,2,3,4,2,No Initiative,0,0,0,"Invoke Oath 2 + Sigil 2 (2 Rounds). Once per round, cancel Displace or Steal Charge against your units. Your Sanctuary Field gains Hidden Line.",A winged verdict with the patience of stone.,69d2d7247a6810a05fe1718b,2026-04-05T21:41:56.212000,2026-04-05T21:41:56.212000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
13,Lion of the Threshold,host_sigil,,Host Sigils,high,Stone/Wind,3,2,0,1,2,3,1,No Initiative,0,0,0,Invoke for 2 rounds. Enemies crossing your Line lose 1 Oath.,No door likes to be tested after this one appears.,69d2d7247a6810a05fe1717f,2026-04-05T21:41:56.212000,2026-04-05T21:41:56.212000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
12,Moon Barge Apparition,host_sigil,,Host Sigils,high,Eye/Wind,1,2,2,2,3,3,1,No Initiative,0,0,0,"Invoke for 2 rounds. Once per round, move one friendly unit between Fields without triggering Geas.",A ferry made from reflected tides and overdue prayers.,69d2d7247a6810a05fe17180,2026-04-05T21:41:56.212000,2026-04-05T21:41:56.212000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
9,"Mushussu, Ember Coil",host_sigil,,Host Sigils,rare,Stone/Oath,3,1,1,2,2,3,1,No Initiative,0,0,0,"Invoke for 2 rounds. Once per round, deal 1 Wound to a unit that crossed your Line.",Dragons in this court are legal precedent with teeth.,69d2d7247a6810a05fe17183,2026-04-05T21:41:56.212000,2026-04-05T21:41:56.212000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
8,Namtar Shade,host_sigil,,Host Sigils,rare,Veil/Wind,1,2,3,2,2,3,1,No Initiative,0,0,0,"Invoke for 2 rounds. When an enemy Falls Silent, you may draw 1.",Plague's clerk still knows where all the names are filed.,69d2d7247a6810a05fe17184,2026-04-05T21:41:56.212000,2026-04-05T21:41:56.212000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
7,Scorpion Judge,host_sigil,,Host Sigils,rare,Oath/Eye,2,2,1,3,3,3,1,No Initiative,0,0,0,"Invoke for 2 rounds. After you win an Oath or Eye Test, place Bind on a Downed unit without extra cost.",Its claws argue more persuasively than most tribunals.,69d2d7247a6810a05fe17185,2026-04-05T21:41:56.212000,2026-04-05T21:41:56.212000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
6,Seven Wind Herald,host_sigil,,Host Sigils,rare,Wind/Eye,1,3,2,1,3,3,1,No Initiative,0,0,0,Invoke for 2 rounds. The first friendly Wind or Eye Test each round gains +2.,Its wings make maps out of panic.,69d2d7247a6810a05fe17186,2026-04-05T21:41:56.212000,2026-04-05T21:41:56.212000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
11,Solar Juror,host_sigil,,Host Sigils,high,Oath/Eye,2,1,1,3,3,3,1,No Initiative,0,0,0,"Invoke for 2 rounds. Once per round, win ties on Oath or Eye Tests.",Its halo is less light than decision made visible.,69d2d7247a6810a05fe17181,2026-04-05T21:41:56.212000,2026-04-05T21:41:56.212000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
5,Tablet Wraith Host,host_sigil,,Host Sigils,rare,Veil/Oath,1,1,3,3,3,3,1,No Initiative,0,0,0,Invoke for 2 rounds. Enemy Names gain +1 Swap Risk while this is active.,It feeds on revised clauses and rushed signatures.,69d2d7247a6810a05fe17187,2026-04-05T21:41:56.212000,2026-04-05T21:41:56.212000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
199,Broken Oath,name,,Names,rare,Oath/Veil,0,0,1,2,1,2,1,No Initiative,0,0,0,"When any player fails Oath Upkeep, that player also gains 1 Audit Heat.",Its text appears only after trust is spent.,69d2d7237a6810a05fe170c5,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
203,Closed Gate,name,,Names,high,Oath/Stone,1,0,0,2,1,2,1,No Initiative,0,0,0,"Inside Sanctuary Fields, Wound cannot be chosen as a Consequence.",A city can outlaw blood for one holy hour.,69d2d7237a6810a05fe170c1,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
208,Far Ear,name,,Names,mid,Eye/Veil,0,0,1,1,2,2,1,No Initiative,0,0,0,Players may look at the top card of their deck once each turn.,The walls begin reporting long before witnesses arrive.,69d2d7237a6810a05fe170bc,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
207,Glass Mercy,name,,Names,mid,Wind/Veil,0,1,1,1,1,2,1,No Initiative,0,0,0,The first Silence placed each round becomes Stagger instead.,"It cuts kinder than iron, and leaves cleaner regret.",69d2d7237a6810a05fe170bd,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
206,Hearth Amnesty,name,,Names,mid,Oath/Eye,0,0,0,2,1,2,1,No Initiative,0,0,0,"The first time each player would gain Audit Heat each round, reduce it by 1.",Peace is still a rule when properly written.,69d2d7237a6810a05fe170be,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
202,Heavy Crowns,name,,Names,high,Oath/Eye,0,0,0,2,1,2,1,No Initiative,0,0,0,"Bosses and Heroes gain +1 Stone, but cannot be supported.",A rule loved by tyrants until it isolates them.,69d2d7237a6810a05fe170c2,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
209,Open Ledger,name,,Names,low,Oath/Eye,0,0,0,1,1,1,1,No Initiative,0,0,0,Each player may Lower Heat by discarding one extra card at End.,"Mercy, filed in duplicate.",69d2d7237a6810a05fe170bb,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
198,Quiet Graves,name,,Names,rare,Eye/Oath,0,0,0,1,2,2,1,No Initiative,0,0,0,Abilities can’t be used outside Engagements. Veil Tests gain +1. Swap Risk: +1 Audit Heat.,"Where this law stands, noise loses jurisdiction.",69d2d7237a6810a05fe170c6,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
201,Red Distance,name,,Names,high,Wind/Eye,0,2,0,1,2,2,1,No Initiative,0,0,0,Displace gains +1 strength and may cross one extra Line.,Mars wrote this law with wind and attrition.,69d2d7237a6810a05fe170c3,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
205,Salt Covenant,name,,Names,mid,Oath/Eye,0,0,0,2,2,2,1,No Initiative,0,0,0,Crossing a Line requires pay 1 Oath or take Silence until end of turn.,The old marsh law every smuggler curses.,69d2d7237a6810a05fe170bf,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
204,Swift Shadow,name,,Names,mid,Veil/Wind,0,1,2,0,1,2,1,No Initiative,0,0,0,The first Veil or Wind Test each turn gains +1.,Couriers invoke it when a city forgets how to blink.,69d2d7237a6810a05fe170c0,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
200,Two Suns,name,,Names,high,Oath/Wind,0,1,0,2,1,3,1,No Initiative,0,0,0,Sites produce one extra benefit when first used each round.,Processions stretch longer when both shadows obey.,69d2d7237a6810a05fe170c4,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
195,Void Appeal,name,,Names,super,Oath/Veil,0,0,2,3,2,4,2,No Initiative,0,0,0,"Once each turn, when an enemy wins an Arbitration, cancel that result unless they pay 2 extra Oath.",Some courts still hear petitions from the dark between stars.,69d2d7237a6810a05fe170c9,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
197,Weight of Kingship,name,,Names,rare,Oath/Stone,1,0,0,2,1,3,1,No Initiative,0,0,0,"Bosses cost 1 less to play, but gain +1 Crack whenever they Fall Silent.",Power comes easier than stability.,69d2d7237a6810a05fe170c7,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
196,Witness Noon,name,,Names,rare,Oath/Eye,0,0,1,2,2,3,1,No Initiative,0,0,0,Hidden Lines cannot stay hidden. Eye Tests gain +1.,"At noon, even the evasions cast evidence.",69d2d7237a6810a05fe170c8,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
250,Bitumen Tortoise,pet,,Pets,mid,Stone/Oath,2,0,0,1,0,2,0,No Initiative,0,0,0,Slow Shelter: Host gains +1 Armor-equivalent on Stone or Oath Tests; crossing a Line no longer staggers it.,A patient shell-beast used by survey caravans.,69d2d7237a6810a05fe17092,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
254,Dust Mite,pet,,Pets,low,Stone/Veil,1,0,1,0,0,1,0,No Initiative,0,0,0,Burrow Hitch: Host gains +1 to Stone Tests while inside your Field.,A furnace-tolerant scavenger that curls under greaves and boundary stones.,69d2d7237a6810a05fe1708e,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
240,Gate Viper,pet,,Pets,super,Veil/Eye,1,1,2,1,2,2,1,No Initiative,0,0,0,"Threshold Fang: Host gains +1 to Eye and Veil Tests; when an enemy crosses your Line, Host may Bind if that enemy is Downed.",Temple keepers say it tastes fear through stone.,69d2d7237a6810a05fe1709c,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
242,Grave Moth,pet,,Pets,rare,Veil/Wind,0,1,2,1,1,2,0,No Initiative,0,0,0,"Quiet Wing: Host gains +1 to Veil Tests; if Host Silences a unit, lower your Audit Heat by 1.","Drawn to grave-law, ash, and unspoken names.",69d2d7237a6810a05fe1709a,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
241,Halo Pup,pet,,Pets,rare,Wind/Stone,1,2,0,1,1,2,0,No Initiative,0,0,0,"Radiant Guard: Once per round, cancel Displace against Host.",A ceremonial ward-beast bred for procession lines.,69d2d7237a6810a05fe1709b,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
245,Ink Crow,pet,,Pets,high,Veil/Eye,0,1,2,0,2,1,0,No Initiative,0,0,0,"Black Trace: After Host wins a Veil or Eye Test, place Stagger on the loser.",Its feathers drink moonlight and spit it back as omen-lines.,69d2d7237a6810a05fe17097,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
249,Lantern Gecko,pet,,Pets,mid,Wind/Veil,0,1,1,0,1,1,0,No Initiative,0,0,0,Glowclimb: Host ignores the first Silence placed on it each round.,Its belly-lamps pulse when a decree or ward is near.,69d2d7237a6810a05fe17093,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
253,Oath Beetle,pet,,Pets,low,Oath/Eye,0,0,0,1,1,1,0,No Initiative,0,0,0,"Seal Cling: When Host would cross a Line, you may pay 1 Oath to ignore the Geas.",A chitin charm more loyal to law than to flesh.,69d2d7237a6810a05fe1708f,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
244,Pearl Kite,pet,,Pets,high,Wind/Veil,0,2,1,0,1,1,0,No Initiative,0,0,0,Updraft Escort: Host gains +1 to Wind and Eye Tests during Raids.,A bright river glider trained to spot weak lines in a defense.,69d2d7237a6810a05fe17098,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
248,Quarry Jackal Pup,pet,,Pets,mid,Wind/Stone,1,2,0,0,1,1,0,No Initiative,0,0,0,"Pack Feint: If Host has an adjacent ally, Host gains +1 to Wind Tests.",Young runners learn convoy discipline before they ever bare fangs.,69d2d7237a6810a05fe17094,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
252,Reed Cat,pet,,Pets,low,Wind/Eye,0,1,0,0,1,1,0,No Initiative,0,0,0,"Trackrunner: Host gains +1 to Wind Tests; if you win, you may Displace.","Canal-bred companion prized for balance, speed, and sudden line breaks.",69d2d7237a6810a05fe17090,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
243,River Lynx,pet,,Pets,high,Wind/Stone,1,2,1,0,1,2,0,No Initiative,0,0,0,"Wake Hunter: If Host Displaces a unit, that unit also loses 1 Temper if able.","Half myth, half barge rumor, all claws at dusk.",69d2d7237a6810a05fe17099,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
247,Seal Hound,pet,,Pets,mid,Stone/Wind,1,1,0,1,0,1,0,No Initiative,0,0,0,"Witness Sniff: Once each turn, after Host wins an Eye Test, expose one Hidden Line or set card.","Bred to follow wax, oil, and oath-scent through packed streets.",69d2d7237a6810a05fe17095,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
246,Shard Bat,pet,,Pets,mid,Wind/Veil,0,2,1,0,1,1,0,No Initiative,0,0,0,Echo Rush: Host gains +1 to the first Veil or Wind Test each turn.,Its wing-clicks map canyons and hidden thresholds alike.,69d2d7237a6810a05fe17096,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
251,Tablet Finch,pet,,Pets,low,Veil/Oath,0,0,1,1,1,1,0,No Initiative,0,0,0,"Margin Pecker: After Host wins an Oath Test, scry the top card of any deck.",A court scribe's nuisance and a notary's lucky omen.,69d2d7237a6810a05fe17091,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
225,Archive Prism,relic,,Relics,super,Veil/Oath,0,0,2,2,2,3,1,No Initiative,0,0,0,"Once per round, copy the triggered text of a friendly Name, Edict, or Site you control.",Every face holds a different precedent.,69d2d7237a6810a05fe170ab,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
233,Ashen Hourglass,relic,,Relics,high,Veil/Oath,0,0,2,1,1,2,1,No Initiative,0,0,0,"Once per turn, after any Test, exhaust this Relic to reduce or increase one total by 1.",Every grain is a burnt appeal.,69d2d7237a6810a05fe170a3,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
239,Bitumen Harness,relic,,Relics,low,Stone/Wind,1,0,0,0,0,1,0,No Initiative,0,0,0,Bearer gains +1 to Stone Tests while attacking.,Convoy crews strap these on before the first dune howl.,69d2d7237a6810a05fe1709d,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
229,Gravity Lance,relic,,Relics,rare,Eye/Stone,0,0,0,0,2,2,0,No Initiative,0,0,0,"Temper (3). During a Stone Test, spend Temper: +1 per charge. If you win, also Displace.",A spear-engine that tugs the world sideways for a blink.,69d2d7237a6810a05fe170a7,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
232,Kudurru Nail,relic,,Relics,high,Oath/Stone,1,0,0,2,1,2,0,No Initiative,0,0,0,Attach to a Field or Character. Enemies crossing that Line take Stagger.,A boundary spike hammered in with legal malice.,69d2d7237a6810a05fe170a4,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
228,Ledger Rewrite,relic,,Relics,rare,Eye/Veil,0,0,1,1,2,2,0,No Initiative,0,0,0,"Once per turn, redo a Test modifier; if you do, raise your Audit Heat +1.",Its ivory leaves remember the version of truth you almost had.,69d2d7237a6810a05fe170a8,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
238,Mirror Hook,relic,,Relics,mid,Wind/Veil,0,1,1,0,1,1,0,No Initiative,0,0,0,"After Bearer wins a Wind Test, you may steal 1 Temper from an enemy Relic.",A polished barb that catches more than cloth.,69d2d7237a6810a05fe1709e,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
227,Null Cantor,relic,,Relics,rare,Eye/Veil,0,0,1,1,2,2,0,No Initiative,0,0,0,"When you win an Eye Test, target loses abilities until end of next turn.",A bronze throat lattice that sings gaps into hostile law.,69d2d7237a6810a05fe170a9,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
237,Reedglass Lens,relic,,Relics,mid,Eye/Wind,0,1,1,0,2,1,0,No Initiative,0,0,0,Look at the top card of any deck at start of your turn; Bearer gains +1 Eye for that turn if you leave it there.,River artisans mount these in lacquer and prayer.,69d2d7237a6810a05fe1709f,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
